"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"350","Isaiah Coulter (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"351","Kirk Merritt (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"352","Nick Westbrook-Ikhine (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"353","Malcolm Perry (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"354","Cody White (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"355","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"356","Freddie Swain (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"357","Chris Rowland (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"358","Josh Hammond (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"359","DeMichael Harris (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"360","Matt Cole (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"361","JoJo Ward (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"362","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"363","Juwan Green (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"364","Josh Pearson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"365","John Hurst (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"366","Travis Jonsen (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"367","Derrick Dillon (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"368","Rysen John (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"369","Manasseh Bailey (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"370","Stephen Guidry (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"371","Kendall Hinton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"372","Ja'Marcus Bradley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"373","Quez Watkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"374","Siaosi Mariner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"375","John Hightower (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"376","Kalija Lipscomb (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"377","Gabriel Davis (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8%"
"378","Quintez Cephus (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"379","Isaiah Hodgins (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"380","James Proche (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"381","Denzel Mims (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.6%"
"382","Antonio Gandy-Golden (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"383","K.J. Hill (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"384","Aaron Fuller (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"385","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"386","Donovan Peoples-Jones (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"387","Michael Pittman Jr. (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52.3%"
"388","Devin Duvernay (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"389","KJ Hamler (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.3%"
"390","Brandon Aiyuk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68.3%"
"391","Justin Jefferson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.9%"
"392","Laviska Shenault Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.8%"
"393","Jalen Reagor (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.9%"
"394","Tee Higgins (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.9%"
"395","K.J. Osborn (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"396","Binjimen Victor (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"397","Aaron Parker (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"398","Chris Finke (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"399","Mason Kinsey (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"400","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"401","Austin Mack (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"402","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"403","Trishton Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"404","Omar Bayless (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"405","Stephen Sullivan (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"406","Van Jefferson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"407","Isaiah Wright (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"408","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"409","Lynn Bowden Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"410","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"411","Marquez Callaway (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"412","Dan Chisena (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"413","Maurice Ffrench (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"414","Jeff Cotton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"415","J.J. Koski (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"416","Kalif Raymond (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"417","Jamal Agnew (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.1%"
"418","Michael Calvin (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"419","Marcus Thigpen (FA)","0","0","0","0","0","0","0","1","-1","0","2","9","0.0","0.0","0.0%"
"420","Saalim Hakim (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"421","Josh Gordon (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"422","Patrick Edwards (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"423","Demario Ballard (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"424","Terrelle Pryor (FA)","1","8","42","42.0","42","1","0","1","-1","0","0","3","0.0","0.0","0.0%"
"425","Scotty McKnight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"426","Nick Toon (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"427","Joseph Morgan (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"428","Eron Riley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"429","Walter Powell (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"430","James Wright (FA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"431","Matt Hazel (FA)","0","1","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"432","Kevin Norwood (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"433","B.J. Daniels (FA)","2","2","18","9.0","12","0","0","6","6","0","0","8","0.0","0.0","0.0%"
"434","De'Anthony Thomas (BAL)","17","24","140","8.2","36","2","1","9","34","1","1","10","0.0","0.0","0.0%"
"435","Rico Richardson (FA)","0","5","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"436","John Standeford (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"437","Lance Long (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"438","Kenny McKinley (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"439","Juaquin Iglesias (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"440","Brandon London (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"441","Bobby Wade (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"442","Austin Collie (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"443","Devin Hester (FA)","0","0","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.4%"
"444","Chris Henry (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"445","Onrea Jones (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"446","Patrick Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"447","Dominique Edison (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"448","Jeremy Williams (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"449","Tyler Grisham (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"450","Andy Fantuz (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"451","Taj Smith (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"452","Kyle Williams (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"453","Nate Hughes (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"454","Mike Furrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"455","Maurice Purify (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"456","Matthew Slater (NE)","0","1","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"457","Marko Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"458","Todd Watkins (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"459","Rod Harper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"460","Sam Giguere (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"461","Geronimo Allison (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"462","Trevor Davis (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"463","Marcus Johnson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"464","Johnny Holton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"465","Tyreek Hill (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"466","Chester Rogers (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"467","Mike Thomas (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"468","Corey Coleman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"469","Tajae Sharpe (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"470","Rashard Higgins (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.2%"
"471","Sterling Shepard (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58.6%"
"472","Pharoh Cooper (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"473","Tyler Boyd (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.3%"
"474","Michael Thomas (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.5%"
"475","Josh Doctson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"476","Laquon Treadwell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"477","Alex Erickson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"478","Cody Core (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"479","Robby Anderson (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.9%"
"480","Jakeem Grant (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.6%"
"481","Demarcus Robinson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"482","Chris Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"483","Will Fuller V (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.1%"
"484","Dede Westbrook (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"485","Kenny Golladay (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.8%"
"486","Shelton Gibson (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"487","Noah Brown (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"488","Josh Reynolds (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.1%"
"489","Amara Darboh (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"490","Curtis Samuel (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66.5%"
"491","Cooper Kupp (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.1%"
"492","Zay Jones (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"493","Chad Hansen (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"494","JuJu Smith-Schuster (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.8%"
"495","Taywan Taylor (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"496","Mack Hollins (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"497","John Ross (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"498","Tim Patrick (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.3%"
"499","Ryan Switzer (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"500","Gehrig Dieter (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"501","Isaiah McKenzie (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"502","Quincy Adeboyejo (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"503","Josh Malone (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"504","Artavis Scott (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"505","Austin Carr (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"506","Cody Hollister (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"507","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"508","Krishawn Hogan (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"509","Robert Davis (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"510","Rodney Adams (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"511","Chris Godwin (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.6%"
"512","Corey Davis (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62.7%"
"513","Jaydon Mickens (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"514","Marvin Hall (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"515","Marken Michel (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"516","Mike Williams (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.6%"
"517","Duke Williams (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"518","Tommylee Lewis (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"519","Brian Dixon (FA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"520","Seantavius Jones (FA)","0","1","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"521","Diontae Spencer (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"522","Tyler Murphy (FA)","1","1","16","16.0","16","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"523","Rannell Hall (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"524","Dezmin Lewis (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"525","Vince Mayle (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"526","Breshad Perriman (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.2%"
"527","Kevin White (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"528","Evan Spencer (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"529","Quan Bray (FA)","0","0","0","0","0","0","0","0","0","0","0","9","0.0","0.0","0.0%"
"530","Kaelin Clay (FA)","0","0","0","0","0","0","0","0","0","0","0","7","0.0","0.0","0.0%"
"531","Damiere Byrd (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"532","Jake Kumerow (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"533","DeAndre Carter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"534","Joe Webb III (NYG)","0","0","0","0","0","0","0","1","-1","0","0","16","-0.1","-0.0","0.0%"
"535","Chris Harper (FA)","1","3","6","6.0","6","0","0","0","0","0","1","5","-0.9","-0.2","0.0%"
"536","Frankie Hammond (FA)","0","0","0","0","0","0","0","0","0","0","1","9","-2.0","-0.2","0.0%"
"537","Denarius Moore (FA)","0","0","0","0","0","0","0","0","0","0","1","6","-2.0","-0.3","0.0%"
"538","Jacoby Jones (FA)","0","0","0","0","0","0","0","0","0","0","1","9","-2.0","-0.2","0.0%"
""
""